ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
D14E270A55530B5D,electric_bike,17:46.2,26:08.9,,,,,41.92,-87.73,41.93,-87.71,casual
5E1E3B40A57FF132,electric_bike,53:44.3,16:14.4,,,,,41.86,-87.61,41.86,-87.61,casual
FE6FF7E85229F017,electric_bike,50:35.6,00:55.9,,,,,41.96,-87.64,41.95,-87.65,casual
5F60DAE23010C9FD,electric_bike,27:01.5,27:18.8,,,,,41.89,-87.63,41.89,-87.63,casual
DE2776F471997332,electric_bike,27:49.6,43:45.5,,,,,41.89,-87.63,41.93,-87.64,casual
38425D95D71A9EF4,electric_bike,36:23.3,54:05.3,,,,,41.9,-87.68,41.91,-87.63,casual
1922AC377BB96D54,electric_bike,03:09.4,12:30.9,,,,,41.89,-87.61,41.91,-87.63,casual
2A75CC26C848898E,electric_bike,43:50.0,05:51.6,,,,,41.9,-87.63,41.87,-87.62,casual
9D206ED9EFFEA96F,electric_bike,09:03.3,24:02.7,,,,,41.89,-87.63,41.86,-87.61,casual
D0313639C22D38E7,electric_bike,24:02.4,25:04.3,,,,,41.95,-87.65,41.95,-87.65,casual
6B9F13A8EEA001F0,electric_bike,33:03.9,42:18.4,,,,,41.92,-87.65,41.94,-87.67,casual
6E5DD1D9E948A7A1,electric_bike,05:34.0,05:42.1,,,,,41.88,-87.64,41.88,-87.64,casual
C33CFAEDC189D771,electric_bike,45:46.2,46:09.7,,,,,41.92,-87.67,41.92,-87.67,casual
DE1DCF3463CC8233,electric_bike,41:55.2,42:10.8,,,,,41.93,-87.68,41.93,-87.68,casual
F4E2A02B8E984E54,electric_bike,35:13.0,38:10.5,,,,,41.93,-87.69,41.93,-87.69,casual
639A01E38404957C,electric_bike,45:48.7,29:22.8,,,,,41.88,-87.62,41.91,-87.67,casual
8CD6EE32C6220985,electric_bike,52:51.1,57:01.7,,,,,41.94,-87.65,41.95,-87.66,casual
C67B7677D72C0BFA,electric_bike,35:23.9,42:05.6,,,,,41.93,-87.64,41.94,-87.65,casual
DE23A8315DDB2D45,electric_bike,36:07.7,53:25.0,,,,,41.9,-87.63,41.94,-87.65,casual
856E8B11DDB16E48,electric_bike,44:03.2,49:17.2,,,,,41.89,-87.64,41.9,-87.64,casual
39F530BEBBF47C20,electric_bike,57:36.1,05:57.5,,,,,41.81,-87.6,41.84,-87.61,casual
FD76E7FDEEAB271D,electric_bike,56:45.1,08:21.1,,,,,41.86,-87.62,41.86,-87.61,casual
616169AC7CB0DB6B,electric_bike,40:58.3,52:43.0,,,,,41.86,-87.61,41.87,-87.62,casual
B1BB051C9C3BF597,electric_bike,02:07.8,07:06.0,,,,,41.84,-87.62,41.84,-87.62,casual
B63EFF20B2928D93,electric_bike,50:58.2,55:47.3,,,,,41.89,-87.63,41.9,-87.65,casual
93D102E00046DF0A,electric_bike,30:24.3,38:47.5,,,,,41.87,-87.67,41.87,-87.68,casual
6E64661D4B9019C5,electric_bike,46:34.8,51:33.5,,,,,41.9,-87.63,41.91,-87.63,casual
123D3722BE7D8367,electric_bike,32:12.2,44:50.9,,,,,41.95,-87.64,41.94,-87.64,casual
2462F6B563E48B3B,electric_bike,06:07.6,06:21.3,,,,,41.87,-87.63,41.87,-87.63,casual
A8940263B31622F5,electric_bike,24:11.8,50:53.8,,,,,41.91,-87.63,41.89,-87.63,casual
19EA2B80E71EBC5F,electric_bike,46:16.5,53:50.9,,,,,41.89,-87.64,41.89,-87.62,casual
F7DF8B97640ABD52,electric_bike,29:16.4,33:07.5,,,,,41.89,-87.62,41.89,-87.62,member
0AF7E49F732A1215,electric_bike,41:48.8,51:10.3,,,,,41.86,-87.62,41.86,-87.65,casual
1CA1A5C8772B0531,electric_bike,36:08.4,46:46.9,,,,,41.88,-87.62,41.87,-87.62,casual
D9A081CEBACA60BE,electric_bike,04:57.0,20:36.7,,,,,41.87,-87.62,41.89,-87.63,casual
ED373EB5AFED7D87,electric_bike,04:14.2,04:30.7,,,,,41.87,-87.62,41.87,-87.62,casual
DEBFF5E18C68B1EE,electric_bike,49:32.2,57:17.3,,,,,41.94,-87.64,41.94,-87.64,casual
495584803DBE506D,electric_bike,18:42.7,19:11.9,,,,,41.88,-87.64,41.88,-87.64,casual
C4A8937254245FC5,electric_bike,09:12.4,09:35.3,,,,,41.91,-87.62,41.91,-87.62,casual
5CFCA5A6D59E0462,electric_bike,11:35.9,30:15.0,,,,,41.89,-87.63,41.92,-87.63,casual
E1C26941FCD6E249,electric_bike,41:57.4,42:10.9,,,,,41.86,-87.62,41.86,-87.62,casual
64E14C1E7C120267,electric_bike,48:31.8,57:24.2,,,,,41.88,-87.63,41.88,-87.65,member
952B3962227161F0,electric_bike,57:14.1,27:28.2,,,,,41.88,-87.63,41.89,-87.65,casual
2C0C3E0E8331499E,electric_bike,06:45.4,14:33.8,,,,,41.88,-87.64,41.87,-87.66,casual
F9A57B2E0174DE14,electric_bike,37:16.8,37:38.9,,,,,41.91,-87.63,41.91,-87.63,casual
86671E5A640A4911,electric_bike,47:49.7,11:01.6,,,,,41.91,-87.64,41.88,-87.65,casual
BB5D010A9C392E7D,electric_bike,04:35.3,04:55.2,,,,,41.9,-87.64,41.9,-87.64,casual
