ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
A246CA24873F7C5C,classic_bike,21:21.2,30:09.9,Michigan Ave & Lake St,TA1305000011,Clark St & Elm St,TA1307000039,41.886022,-87.624398,41.902973,-87.63128,member
303C0906F3F068AE,classic_bike,55:13.5,13:39.9,Ogden Ave & Race Ave,13194,Clark St & Elm St,TA1307000039,41.891795,-87.658751,41.902973,-87.63128,member
A0F65F3531F1FB2B,electric_bike,32:56.6,38:21.7,Michigan Ave & Lake St,TA1305000011,Wabash Ave & 9th St,TA1309000010,41.886022,-87.624398,41.870769,-87.625734,casual
CE663C815B6A6D73,electric_bike,00:38.6,34:29.0,Ogden Ave & Race Ave,13194,Clark St & Elm St,TA1307000039,41.891795,-87.658751,41.902973,-87.63128,casual
43F626BEF919D026,classic_bike,56:56.6,01:18.7,Clark St & North Ave,13128,Clark St & Elm St,TA1307000039,41.911974,-87.631942,41.902973,-87.63128,member
D6A49DA505F5C949,classic_bike,11:16.5,15:11.7,Clark St & North Ave,13128,Clark St & Elm St,TA1307000039,41.911974,-87.631942,41.902973,-87.63128,member
6188FDC628BF6552,classic_bike,26:18.1,30:49.0,Clark St & North Ave,13128,Clark St & Elm St,TA1307000039,41.911974,-87.631942,41.902973,-87.63128,member
7DE50AE0CD8100E1,classic_bike,03:40.9,08:24.9,Clark St & North Ave,13128,Clark St & Elm St,TA1307000039,41.911974,-87.631942,41.902973,-87.63128,member
3F0334B07B4D7F38,electric_bike,57:26.5,06:22.5,Ashland Ave & Division St,13061,Clark St & Elm St,TA1307000039,41.90339398,-87.66786718,41.902973,-87.63128,member
1641FB083A2CDC74,electric_bike,18:13.9,27:47.9,Ashland Ave & Division St,13061,Clark St & Elm St,TA1307000039,41.90326083,-87.66808224,41.902973,-87.63128,member
7F07E55F71DBB6E1,electric_bike,58:19.3,19:53.4,Ashland Ave & Division St,13061,Wabash Ave & 9th St,TA1309000010,41.9034363,-87.6680094,41.870769,-87.625734,member
49F62F9415B1C17F,classic_bike,58:40.8,24:12.5,Clark St & Wrightwood Ave,TA1305000014,Western Ave & Leland Ave,TA1307000140,41.929546,-87.643118,41.9663998,-87.68870428,member
3FE2FC2261C81BCD,electric_bike,14:49.2,18:48.8,Clark St & Wrightwood Ave,TA1305000014,Sheffield Ave & Wellington Ave,TA1307000052,41.929546,-87.643118,41.93625348,-87.6526621,member
E8B36954C99A7BC6,classic_bike,23:49.9,44:30.2,Clinton St & Lake St,13021,Sheffield Ave & Wellington Ave,TA1307000052,41.885637,-87.641823,41.93625348,-87.6526621,member
427F7C17C59E7C98,classic_bike,05:20.8,17:02.4,Clark St & Winnemac Ave,TA1309000035,Western Ave & Leland Ave,TA1307000140,41.97334764,-87.66785547,41.9663998,-87.68870428,member
89F29B1F43A6EB5F,electric_bike,42:18.2,50:05.4,Sedgwick St & Webster Ave,13191,Clark St & Elm St,TA1307000039,41.922167,-87.638888,41.902973,-87.63128,member
