ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
0E43949BF937C7DA,electric_bike,24:56.1,38:44.4,Clark St & Armitage Ave,CHI00474,Dearborn Pkwy & Delaware Pl,CHI00306,41.918306,-87.636282,41.898969,-87.629912,member
1CDEA40FEAF21789,classic_bike,03:34.5,13:19.8,Dearborn Pkwy & Delaware Pl,CHI00306,Kingsbury St & Kinzie St,CHI00299,41.898969,-87.629912,41.88917683,-87.63850577,member
7ECEB1638575575C,classic_bike,30:22.5,39:53.6,Dearborn Pkwy & Delaware Pl,CHI00306,Kingsbury St & Kinzie St,CHI00299,41.898969,-87.629912,41.88917683,-87.63850577,member
F275084E25F5A131,electric_bike,48:13.3,00:18.8,Clark St & Elm St,CHI00281,,,41.90297,-87.6313,41.92,-87.65,member
F42E81C85AC722FB,electric_bike,54:26.1,04:36.6,Damen Ave & Cortland St,CHI00388,,,41.915983,-87.677335,41.94,-87.69,member
6EEC90FDF82096A9,electric_bike,06:40.6,19:26.4,Sheffield Ave & Wellington Ave,CHI00274,,,41.93625348,-87.6526621,41.91,-87.63,member
26E86CA213DF47DD,classic_bike,31:16.9,34:14.6,Western Ave & Leland Ave,CHI00435,Campbell Ave & Montrose Ave,CHI00214,41.96572,-87.68844,41.961524,-87.691177,member
8862F2F1B6224109,electric_bike,25:12.7,51:53.9,Laflin St & Cullerton St,CHI00352,,,41.85491458,-87.66355991,41.89,-87.62,member
CA21D68E6F04E0DE,electric_bike,53:06.6,09:19.5,Damen Ave & Cortland St,CHI00388,,,41.915983,-87.677335,41.9,-87.62,casual
A7BEA2FE9708F666,electric_bike,38:57.4,42:43.5,Sheridan Rd & Noyes St (NU),CHI01114,,,42.058239,-87.677432,42.05,-87.68,casual
3356A3FB2D591194,electric_bike,34:55.5,40:54.7,Sheridan Rd & Noyes St (NU),CHI01114,,,42.058239,-87.677432,42.05,-87.68,casual
2FAEE72D2D2AA2F1,electric_bike,05:27.2,23:06.0,Sheffield Ave & Wellington Ave,CHI00274,,,41.93622506,-87.65263045,41.96,-87.64,casual
EC623E3CC1D7329F,electric_bike,19:16.0,26:59.9,Damen Ave & Cortland St,CHI00388,,,41.915983,-87.677335,41.91,-87.69,casual
E0DD0CE8104F2A42,electric_bike,27:00.9,49:54.1,Sheridan Rd & Loyola Ave,CHI00752,,,42.00104378,-87.66119824,41.98,-87.67,casual
