ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
82FC46E4A8B33FC3,classic_bike,59:42.7,21:03.4,Wilton Ave & Diversey Pkwy*,chargingstx2,Michigan Ave & Pearson St,13034,41.932418,-87.652705,41.89766,-87.62351,member
34163BAD7D56481D,electric_bike,54:22.0,59:30.3,Clark St & Elm St,TA1307000039,Michigan Ave & Pearson St,13034,41.902973,-87.63128,41.89766,-87.62351,member
F9515A95F1F15C55,classic_bike,20:26.0,33:11.5,Clark St & Schiller St,TA1309000024,Daley Center Plaza,TA1306000010,41.907993,-87.631501,41.884241,-87.629634,member
AE908854A2691A89,classic_bike,14:54.8,18:57.7,Wabash Ave & Wacker Pl,TA1307000131,Daley Center Plaza,TA1306000010,41.886875,-87.62603,41.884241,-87.629634,member
A06D440C1A7C4DF8,electric_bike,46:06.3,53:47.2,Elizabeth St & Randolph St,23001,Daley Center Plaza,TA1306000010,41.884336,-87.658902,41.884241,-87.629634,member
36FFB0D7D087F41F,classic_bike,55:29.4,59:44.1,Southport Ave & Clybourn Ave,TA1309000030,Michigan Ave & Pearson St,13034,41.9215759,-87.6664335,41.89766,-87.62351,casual
EA38BB3B7F34BEE4,electric_bike,39:47.5,40:14.8,Western Ave & Fillmore St,644,Western Ave & Fillmore St,644,41.868563,-87.686234,41.868563,-87.686234,member
616584F4B6C0AFEF,electric_bike,38:02.0,38:32.2,Western Ave & Fillmore St,644,Western Ave & Fillmore St,644,41.868563,-87.686234,41.868563,-87.686234,member
AC96123562228851,electric_bike,14:59.8,33:44.3,Stockton Dr & Wrightwood Ave,13276,Daley Center Plaza,TA1306000010,41.93132,-87.638742,41.884241,-87.629634,member
D71EE11BC5A963AB,classic_bike,11:34.5,22:48.1,Sedgwick St & Schiller St,TA1307000143,Michigan Ave & Pearson St,13034,41.907626,-87.638566,41.89766,-87.62351,member
5E5E512A88BE5333,classic_bike,55:07.7,49:07.1,Dearborn Pkwy & Delaware Pl,TA1307000128,Clark St & Columbia Ave,RP-008,41.898969,-87.629912,42.00445063,-87.6724024,member
DDF68A146CABD59D,classic_bike,09:38.9,52:39.6,Dearborn Pkwy & Delaware Pl,TA1307000128,Clark St & Columbia Ave,RP-008,41.898969,-87.629912,42.00445063,-87.6724024,member
9F63DE220166E70B,electric_bike,49:11.2,55:38.8,Broadway & Belmont Ave,13277,Southport Ave & Roscoe St,13071,41.940106,-87.645451,41.943739,-87.66402,member
65C7DB3CBC7910D7,classic_bike,19:11.2,29:50.6,Wabash Ave & Wacker Pl,TA1307000131,Franklin St & Jackson Blvd,TA1305000025,41.886875,-87.62603,41.87770796,-87.63532114,member
76C35525F4186613,electric_bike,25:59.0,33:23.6,Clark St & Wellington Ave,TA1307000136,W Armitage Ave & N Sheffield Ave,20254,41.93649682,-87.64753866,41.917805,-87.653449,member
EB80B2F04A0F600D,electric_bike,16:31.4,20:28.4,Ping Tom Park (East),20260,Halsted St & 18th St,13099,41.8579886,-87.6319447,41.85750568,-87.64599144,member
8959147BA615DDD2,electric_bike,58:10.1,09:29.5,Dearborn Pkwy & Delaware Pl,TA1307000128,W Armitage Ave & N Sheffield Ave,20254,41.898969,-87.629912,41.917805,-87.653449,member
A6CC6346E70BFBE6,classic_bike,50:52.2,00:54.9,Indiana Ave & Roosevelt Rd,SL-005,Franklin St & Jackson Blvd,TA1305000025,41.867888,-87.623041,41.87770796,-87.63532114,member
DA637BD117561ED1,classic_bike,02:06.8,11:44.8,Indiana Ave & Roosevelt Rd,SL-005,Franklin St & Jackson Blvd,TA1305000025,41.867888,-87.623041,41.87770796,-87.63532114,member
56E9D9BE79879B68,classic_bike,05:36.6,15:14.6,Indiana Ave & Roosevelt Rd,SL-005,Franklin St & Jackson Blvd,TA1305000025,41.867888,-87.623041,41.87770796,-87.63532114,member
B35E12DC25F94FCA,classic_bike,35:30.2,45:07.0,Indiana Ave & Roosevelt Rd,SL-005,Franklin St & Jackson Blvd,TA1305000025,41.867888,-87.623041,41.87770796,-87.63532114,member
9D25840100EB3DEC,classic_bike,25:15.2,38:07.2,Lincoln Ave & Sunnyside Ave,TA1307000156,Damen Ave & Foster Ave,KA1504000149,41.963004,-87.684781,41.97581098,-87.6795099,member
79CE85341A5DFA80,electric_bike,09:59.2,15:03.4,Franklin St & Lake St,TA1307000111,Dearborn St & Van Buren St,624,41.885837,-87.6355,41.876268,-87.629155,member
630223B69E717E0A,electric_bike,30:24.3,36:08.1,Morgan St & Lake St*,chargingstx4,Franklin St & Jackson Blvd,TA1305000025,41.88549171,-87.65228927,41.87770796,-87.63532114,member
74B768AEE097323A,classic_bike,08:21.5,18:45.3,Canal St & Harrison St,13326,Michigan Ave & Ida B Wells Dr,TA1305000010,41.874255,-87.639573,41.876203,-87.624464,member
E09F190E2C23F571,classic_bike,13:52.8,26:51.7,Clark St & Chicago Ave,13303,Dearborn St & Van Buren St,624,41.89675,-87.63089,41.876268,-87.629155,member
84CE731301AAB846,classic_bike,00:46.7,09:46.0,Wolcott (Ravenswood) Ave & Montrose Ave,TA1307000144,Leavitt St & Lawrence Ave,TA1309000015,41.961406,-87.676169,41.968885,-87.684001,member
5BCCEED8E4AE82C3,classic_bike,10:14.8,23:21.3,Wolcott (Ravenswood) Ave & Montrose Ave,TA1307000144,Broadway & Berwyn Ave,13109,41.961406,-87.676169,41.978361,-87.659789,member
B28001DBED8EBE53,classic_bike,18:34.8,24:15.3,Michigan Ave & 8th St,623,Millennium Park,13008,41.872773,-87.623981,41.8810317,-87.62408432,member
09F1B03C55669DE8,classic_bike,39:17.0,51:43.6,St. Louis Ave & Fullerton Ave,KA1504000090,Stave St & Armitage Ave,13266,41.9248156,-87.71449506,41.917741,-87.691392,member
D2A2934379C6D6AB,electric_bike,06:41.1,07:05.7,Sheffield Ave & Wellington Ave,TA1307000052,Sheffield Ave & Wellington Ave,TA1307000052,41.93625348,-87.6526621,41.93625348,-87.6526621,member
C39613331414595B,classic_bike,56:42.2,22:28.2,Clark St & Elm St,TA1307000039,Wabash Ave & 9th St,TA1309000010,41.902973,-87.63128,41.870769,-87.625734,member
9935283AA21B274D,electric_bike,40:29.7,46:36.6,Albany Ave & Bloomingdale Ave,15655,Milwaukee Ave & Wabansia Ave,13243,41.91402671,-87.70512646,41.912616,-87.681391,member
1958C9EDB234F80E,electric_bike,13:05.8,19:09.5,Franklin St & Monroe St,TA1309000007,Loomis St & Jackson Blvd,13206,41.880317,-87.635185,41.877945,-87.662007,member
0BF04E6A9CC2EBC0,classic_bike,53:37.6,04:49.7,Carpenter St & Huron St,13196,Clinton St & Jackson Blvd,638,41.894556,-87.653449,41.87831661,-87.64098108,member
D1C4DAF7B723C38F,classic_bike,54:22.6,04:02.8,Carpenter St & Huron St,13196,Clinton St & Jackson Blvd,638,41.894556,-87.653449,41.87831661,-87.64098108,member
B2C9BEAE16D4E748,electric_bike,03:29.7,09:18.0,Aberdeen St & Jackson Blvd,13157,Desplaines St & Kinzie St,TA1306000003,41.87772613,-87.65478743,41.88871604,-87.64444785,member
4D0DB150D657AC9F,electric_bike,42:38.0,50:52.7,Greenview Ave & Diversey Pkwy,13294,Richmond St & Diversey Ave,15645,41.93258963,-87.66593635,41.93190197,-87.70119513,member
9FE6EA86B3C7C3B3,electric_bike,26:37.5,43:16.8,Clark St & Drummond Pl,TA1307000142,Michigan Ave & Lake St,TA1305000011,41.931248,-87.644336,41.886022,-87.624398,member
ED52127A98ADECC1,classic_bike,09:58.2,15:40.1,Kingsbury St & Kinzie St,KA1503000043,Michigan Ave & Lake St,TA1305000011,41.88917683,-87.63850577,41.886022,-87.624398,member
1C5D1063D9A319D7,electric_bike,02:00.9,04:22.9,Clark St & Elm St,TA1307000039,Ritchie Ct & Banks St,KA1504000134,41.902973,-87.63128,41.906866,-87.626217,member
1CB7292AE12857B4,electric_bike,12:48.1,15:16.5,Halsted St & Roscoe St,TA1309000025,Wilton Ave & Belmont Ave,TA1307000134,41.9436315,-87.6490833,41.94023192,-87.65294373,member
FF13397612EDBB40,classic_bike,43:34.8,48:46.6,Southport Ave & Waveland Ave,13235,Lincoln Ave & Addison St,TA1309000050,41.948226,-87.6640712,41.946176,-87.673308,member
4B07F43841F6BCD9,electric_bike,20:37.5,26:20.3,Damen Ave & Clybourn Ave,13271,Damen Ave & Cortland St,13133,41.931931,-87.677856,41.915983,-87.677335,member
40B22811EDAA8BE9,electric_bike,20:37.8,25:35.6,Sangamon St & Washington Blvd,13409,Canal St & Madison St,13341,41.883165,-87.6511,41.882409,-87.639767,member
986BE92E30527404,electric_bike,39:37.5,51:09.8,Western Ave & Walton St,KA1504000103,Rush St & Superior St,15530,41.89841769,-87.68659602,41.89576475,-87.62590803,member
DEC014FFA46A46B3,classic_bike,37:16.8,41:04.4,Shore Dr & 55th St,TA1308000009,Lake Park Ave & 56th St,TA1309000063,41.795212,-87.580715,41.793242,-87.587782,member
