ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
455D43BD91D73437,classic_bike,15:08.5,25:47.1,Lincoln Ave & Diversey Pkwy,CHI00285,Lincoln Ave & Addison St,CHI00478,41.932225,-87.658617,41.946176,-87.673308,member
9D4A6B723ECD98CA,classic_bike,57:38.9,06:35.8,Cottage Grove Ave & Oakwood Blvd,CHI00400,Cottage Grove Ave & 47th St,CHI00488,41.822985,-87.6071,41.809855,-87.606755,member
C57044CF523302ED,classic_bike,49:28.1,15:29.0,Theater on the Lake,CHI00420,Winthrop Ave & Lawrence Ave,CHI00391,41.926277,-87.630834,41.968812,-87.657659,member
AFD35552E6685B6E,electric_bike,36:21.1,46:54.7,Pine Grove Ave & Waveland Ave,CHI00354,Winthrop Ave & Lawrence Ave,CHI00391,41.94947274,-87.64645278,41.968812,-87.657659,member
C0582EBAA6CED519,classic_bike,43:45.2,57:06.7,Theater on the Lake,CHI00420,Sheffield Ave & Wellington Ave,CHI00274,41.926277,-87.630834,41.93625348,-87.6526621,member
0CC70863C557D23F,classic_bike,21:48.0,24:59.5,State St & Pearson St,CHI00271,Clark St & Elm St,CHI00281,41.897448,-87.628722,41.90297,-87.6313,member
7919B8A3DC2E05B5,electric_bike,28:46.8,40:16.4,LaSalle St & Adams St,CHI00451,Clark St & Elm St,CHI00281,41.87934437,-87.63198522,41.90297,-87.6313,member
A19B1B6B9C62B115,classic_bike,43:30.7,59:57.4,Millennium Park,CHI01742,Wabash Ave & 9th St,CHI00448,41.8810317,-87.62408432,41.870769,-87.625734,casual
45CBB32AC2C79791,classic_bike,14:04.1,24:59.7,Theater on the Lake,CHI00420,Sheffield Ave & Wellington Ave,CHI00274,41.926277,-87.630834,41.93625348,-87.6526621,casual
EB5F7E1F95940534,classic_bike,03:15.7,23:13.4,Theater on the Lake,CHI00420,Racine Ave & Belmont Ave,CHI00411,41.926277,-87.630834,41.939743,-87.658865,casual
AFC2A8F99FCEAE60,classic_bike,43:59.5,11:09.0,Western Ave & Division St,CHI00375,Damen Ave & Cullerton St,CHI00267,41.902893,-87.687275,41.85496652,-87.67569959,casual
E6422A2EBAF87EB4,classic_bike,28:25.0,09:18.1,Theater on the Lake,CHI00420,Sheridan Rd & Loyola Ave,CHI00752,41.926277,-87.630834,42.00104378,-87.66119824,casual
20E2FDF00DA62E32,electric_bike,36:07.9,52:48.0,Broadway & Sheridan Rd,CHI00476,Damen Ave & Cortland St,CHI00388,41.952833,-87.649993,41.915983,-87.677335,member
E971459ADE49DFA0,classic_bike,50:46.0,53:40.7,Lincoln Ave & Diversey Pkwy,CHI00285,Racine Ave & Belmont Ave,CHI00411,41.932225,-87.658617,41.939743,-87.658865,member
CCA4975E4890786E,classic_bike,04:21.4,07:09.1,Lincoln Ave & Diversey Pkwy,CHI00285,Racine Ave & Belmont Ave,CHI00411,41.932225,-87.658617,41.939743,-87.658865,member
82BCE4C6222AED59,classic_bike,02:51.3,13:59.3,Pine Grove Ave & Waveland Ave,CHI00354,Racine Ave & Belmont Ave,CHI00411,41.94947274,-87.64645278,41.939743,-87.658865,casual
2588EA205262197B,classic_bike,04:08.5,09:12.4,Theater on the Lake,CHI00420,Clark St & Armitage Ave,CHI00474,41.926277,-87.630834,41.918306,-87.636282,member
74DDFCD0E99D9B58,classic_bike,43:34.2,49:29.6,Pine Grove Ave & Waveland Ave,CHI00354,Sheridan Rd & Montrose Ave,CHI00290,41.94947274,-87.64645278,41.96167,-87.65464,member
DE312EA348E8B051,classic_bike,07:58.2,15:30.7,Pine Grove Ave & Waveland Ave,CHI00354,Sheridan Rd & Montrose Ave,CHI00290,41.94947274,-87.64645278,41.96167,-87.65464,member
FD6DA3A145CD34FA,classic_bike,10:14.8,16:40.1,Drexel Ave & 60th St,CHI01902,Harper Ave & 59th St,CHI00584,41.785861,-87.604553,41.78794281,-87.58831517,member
4D5D072D7ADE15BE,classic_bike,13:32.6,50:58.1,Pine Grove Ave & Waveland Ave,CHI00354,McClurg Ct & Ohio St,CHI00330,41.94947274,-87.64645278,41.89259212,-87.61728913,member
4CC111A1B115E0D1,classic_bike,24:01.0,33:33.9,Broadway & Sheridan Rd,CHI00476,Ashland Ave & Belle Plaine Ave,CHI00380,41.952833,-87.649993,41.956057,-87.668835,member
9857288E4060E9E6,classic_bike,56:52.7,44:20.6,Drexel Ave & 60th St,CHI01902,Stetson Ave & South Water St,CHI00432,41.785861,-87.604553,41.886835,-87.62232,casual
12525C7D7B221FA6,classic_bike,32:33.3,46:11.2,Millennium Park,CHI01742,McClurg Ct & Ohio St,CHI00330,41.8810317,-87.62408432,41.89259212,-87.61728913,casual
8319423A525CA894,classic_bike,04:56.5,37:21.6,Millennium Park,CHI01742,Stetson Ave & South Water St,CHI00432,41.8810317,-87.62408432,41.886835,-87.62232,casual
6D87A9AAD4CF900B,electric_bike,06:18.2,22:13.0,Millennium Park,CHI01742,McClurg Ct & Ohio St,CHI00330,41.8810317,-87.62408432,41.89259212,-87.61728913,casual
F5DD1F929D88016E,electric_bike,03:31.8,06:06.0,Millennium Park,CHI01742,Adler Planetarium,CHI00360,41.8810317,-87.62408432,41.866095,-87.607267,casual
594FE2CAE07C2560,classic_bike,45:10.9,18:32.8,Pine Grove Ave & Waveland Ave,CHI00354,McClurg Ct & Ohio St,CHI00330,41.94947274,-87.64645278,41.89259212,-87.61728913,casual
3F56BE5D5EC36E1A,electric_bike,16:57.3,28:39.4,Millennium Park,CHI01742,McClurg Ct & Ohio St,CHI00330,41.8810317,-87.62408432,41.89259212,-87.61728913,casual
87B7B3F9BC092188,classic_bike,15:16.9,57:32.0,Theater on the Lake,CHI00420,Adler Planetarium,CHI00360,41.926277,-87.630834,41.866095,-87.607267,casual
5CE752CAE6AE9D19,electric_bike,41:53.1,31:10.4,Millennium Park,CHI01742,Stetson Ave & South Water St,CHI00432,41.8810317,-87.62408432,41.886835,-87.62232,casual
DFE8D22E3EC271B3,electric_bike,57:45.6,08:02.9,Lincoln Ave & Diversey Pkwy,CHI00285,Ashland Ave & Belle Plaine Ave,CHI00380,41.932225,-87.658617,41.956057,-87.668835,casual
FBC681D6DE8897DB,classic_bike,10:58.7,28:28.1,Millennium Park,CHI01742,Franklin St & Monroe St,CHI00449,41.8810317,-87.62408432,41.880317,-87.635185,casual
F80768381ACA8DFD,classic_bike,40:39.6,08:34.2,State St & Pearson St,CHI00271,Michigan Ave & Jackson Blvd,CHI00452,41.897448,-87.628722,41.878556,-87.624146,casual
D7F46793C73D7639,classic_bike,43:37.1,54:22.4,Millennium Park,CHI01742,Michigan Ave & Jackson Blvd,CHI00452,41.8810317,-87.62408432,41.878556,-87.624146,casual
6CC5F0EDE1748A96,classic_bike,45:54.4,24:09.1,Theater on the Lake,CHI00420,Michigan Ave & Jackson Blvd,CHI00452,41.926277,-87.630834,41.878556,-87.624146,casual
1197E844584CCB12,classic_bike,52:49.7,06:24.4,Theater on the Lake,CHI00420,Larrabee St & Webster Ave,CHI00454,41.926277,-87.630834,41.921822,-87.64414,casual
F9122B5FF6956555,electric_bike,40:17.9,01:47.6,State St & Pearson St,CHI00271,Wilton Ave & Belmont Ave,CHI00353,41.89739323,-87.62878382,41.94023192,-87.65294373,member
8E5941EA15E261CE,electric_bike,34:50.7,40:12.3,Lincoln Ave & Diversey Pkwy,CHI00285,Larrabee St & Webster Ave,CHI00454,41.932225,-87.658617,41.921822,-87.64414,casual
3B5E68EE25F3C871,classic_bike,04:06.4,17:43.4,Theater on the Lake,CHI00420,Wilton Ave & Belmont Ave,CHI00353,41.926277,-87.630834,41.94023192,-87.65294373,casual
B44617A7790B042C,electric_bike,03:48.9,06:12.8,State St & Pearson St,CHI00271,,,41.89738894,-87.62868655,41.89,-87.63,member
4E88691F59B13058,electric_bike,08:53.0,11:55.3,State St & Pearson St,CHI00271,,,41.897448,-87.628722,41.9,-87.62,member
A27F13E1A53CBA0B,electric_bike,22:57.2,28:25.5,Theater on the Lake,CHI00420,,,41.926277,-87.630834,41.92,-87.64,member
C6F8354D0A38D9A6,electric_bike,12:10.9,23:39.6,Damen Ave & Division St,CHI00318,,,41.903266,-87.678435,41.89,-87.65,member
A1961B81F177BF25,electric_bike,31:36.6,44:52.0,Pine Grove Ave & Waveland Ave,CHI00354,Campbell Ave & Montrose Ave,CHI00214,41.94947274,-87.64645278,41.961524,-87.691177,member
CBDCB9D27BF77D61,electric_bike,40:47.3,22:40.0,Damen Ave & Division St,CHI00318,,,41.903266,-87.678435,41.84,-87.61,member
D5D8F7E386E1D151,electric_bike,13:35.7,24:07.4,State St & Pearson St,CHI00271,,,41.897448,-87.628722,41.93,-87.64,member
77D01454384ECB86,electric_bike,03:10.9,09:28.1,Theater on the Lake,CHI00420,,,41.926277,-87.630834,41.92,-87.64,member
D18BC10CD47C75CF,electric_bike,43:26.4,00:15.8,Pine Grove Ave & Waveland Ave,CHI00354,,,41.94931829,-87.64629185,41.95,-87.7,member
F1CD665BD0D22F5F,electric_bike,02:39.1,07:14.3,Lincoln Ave & Diversey Pkwy,CHI00285,,,41.932225,-87.658617,41.92,-87.65,member
02249076E3465032,electric_bike,52:56.8,57:57.5,Lincoln Ave & Diversey Pkwy,CHI00285,,,41.932225,-87.658617,41.94,-87.65,member
7FBE0D7D39F2D431,electric_bike,25:27.0,34:35.5,Damen Ave & Division St,CHI00318,,,41.903266,-87.678435,41.89,-87.66,member
7C20C89AC2E5B45D,electric_bike,20:49.6,29:50.5,Theater on the Lake,CHI00420,,,41.926277,-87.630834,41.92,-87.64,member
3D839C8C0B10A293,electric_bike,16:39.4,34:34.8,Theater on the Lake,CHI00420,,,41.926277,-87.630834,41.89,-87.64,member
BD7972149A079065,electric_bike,08:04.0,18:17.8,State St & Pearson St,CHI00271,,,41.897448,-87.628722,41.9,-87.67,member
9A5902C899768688,electric_bike,46:28.3,50:27.6,Drexel Ave & 60th St,CHI01902,,,41.785861,-87.604553,41.79,-87.6,member
9475080211BBEE40,electric_bike,31:02.6,37:10.7,Millennium Park,CHI01742,,,41.8810317,-87.62408432,41.89,-87.63,member
3D298350108BD415,electric_bike,51:14.6,01:04.1,Pine Grove Ave & Waveland Ave,CHI00354,,,41.94947274,-87.64645278,41.92,-87.65,member
220C51D54DC8116A,electric_bike,05:44.2,09:13.9,Pine Grove Ave & Waveland Ave,CHI00354,,,41.94947274,-87.64645278,41.94,-87.64,member
3E69EEE2E42EA81E,electric_bike,12:46.4,16:21.8,Pine Grove Ave & Waveland Ave,CHI00354,,,41.94947274,-87.64645278,41.94,-87.64,member
E1A13E4CC006A118,electric_bike,18:48.8,23:46.0,Pine Grove Ave & Waveland Ave,CHI00354,,,41.94947274,-87.64645278,41.94,-87.64,member
16A039C96221AC8B,electric_bike,53:00.5,57:04.8,Pine Grove Ave & Waveland Ave,CHI00354,,,41.94947274,-87.64645278,41.94,-87.64,member
D9C66FFD89E38D24,electric_bike,08:26.7,15:40.9,Millennium Park,CHI01742,,,41.8810317,-87.62408432,41.89,-87.63,member
04496602D4034B74,electric_bike,39:19.5,53:43.6,Lincoln Ave & Diversey Pkwy,CHI00285,,,41.932225,-87.658617,41.96,-87.68,member
E6153AACD9400460,electric_bike,10:17.7,12:19.0,Lincoln Ave & Diversey Pkwy,CHI00285,,,41.932225,-87.658617,41.93,-87.66,member
03C9A5911B60DA97,electric_bike,53:15.8,08:13.5,Pine Grove Ave & Waveland Ave,CHI00354,,,41.94927383,-87.64638901,41.95,-87.7,member
B4BF00F1C8B5E424,electric_bike,01:16.7,04:56.8,Millennium Park,CHI01742,,,41.8810317,-87.62408432,41.88,-87.62,member
883EB3F370706AAB,electric_bike,00:30.6,00:35.7,Millennium Park,CHI01742,,,41.8810317,-87.62408432,41.88,-87.62,member
D690906A8B2B5F6D,electric_bike,01:53.6,15:26.3,Lincoln Ave & Diversey Pkwy,CHI00285,,,41.932225,-87.658617,41.91,-87.63,member
D28A4E52EF381B1F,electric_bike,42:43.0,29:47.0,Cottage Grove Ave & Oakwood Blvd,CHI00400,,,41.822985,-87.6071,41.82,-87.6,member
D96BFBEA61CCBAEA,electric_bike,18:01.1,31:29.8,Theater on the Lake,CHI00420,Racine Ave & Fullerton Ave,CHI00273,41.926277,-87.630834,41.925566,-87.658416,casual
A0963F5220C4B516,electric_bike,11:36.4,22:38.8,Millennium Park,CHI01742,Michigan Ave & 8th St,CHI01163,41.8810317,-87.62408432,41.872773,-87.623981,casual
7BCE8605BFC6C011,classic_bike,46:33.1,33:31.8,State St & Pearson St,CHI00271,Benson Ave & Church St,CHI00737,41.897448,-87.628722,42.048214,-87.683485,casual
9B96B583E47D4702,electric_bike,17:19.5,24:28.5,Pine Grove Ave & Waveland Ave,CHI00354,Broadway & Wilson Ave,CHI00272,41.94947274,-87.64645278,41.965221,-87.658139,casual
AD708CB575E58F33,classic_bike,45:12.0,50:36.4,LaSalle St & Adams St,CHI00451,Michigan Ave & Washington St,CHI01677,41.87934437,-87.63198522,41.88398406,-87.62468398,member
E752EAAF7184C431,electric_bike,09:16.4,20:52.8,Damen Ave & Division St,CHI00318,Larrabee St & Armitage Ave,CHI00441,41.903266,-87.678435,41.918084,-87.643749,member
