ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
529EF1924A0443AC,electric_bike,38:21.6,45:06.3,Morgan St & Lake St*,CHI00878,Franklin St & Jackson Blvd,CHI02050,41.88549171,-87.65228927,41.87770796,-87.63532114,member
5CAE8C37C9425BB7,electric_bike,52:50.8,01:13.1,Morgan St & Lake St*,CHI00878,Franklin St & Jackson Blvd,CHI02050,41.88549171,-87.65228927,41.87770796,-87.63532114,member
1E112A9EEFA61284,electric_bike,56:37.3,59:31.1,Chicago Ave & Sheridan Rd,CHI02043,Benson Ave & Church St,CHI00737,42.050491,-87.677821,42.048214,-87.683485,member
60E68DAB04ABA757,classic_bike,04:12.6,12:30.6,Wells St & Polk St,CHI00606,Indiana Ave & Roosevelt Rd,CHI00450,41.87273154,-87.63351649,41.867888,-87.623041,member
DC5D20AEE4DE9C99,electric_bike,56:07.6,04:53.1,Noble St & Milwaukee Ave,CHI00457,Clinton St & Lake St,CHI01746,41.9007,-87.662607,41.885637,-87.641823,member
29E00C12CF5598A5,classic_bike,24:53.7,35:29.4,Noble St & Milwaukee Ave,CHI00457,Clinton St & Lake St,CHI01746,41.9007,-87.662607,41.885637,-87.641823,member
E001D611A72AA244,classic_bike,23:29.3,27:29.5,Racine Ave & Wrightwood Ave,CHI00506,Halsted St & Wrightwood Ave,CHI00504,41.928887,-87.658971,41.929143,-87.649077,member
33C0DA0CAF3AF369,classic_bike,52:41.3,00:45.4,Southport Ave & Wrightwood Ave,CHI00339,Wilton Ave & Belmont Ave,CHI00353,41.928773,-87.663913,41.94023192,-87.65294373,member
D8CFC1A06A1AF5E1,electric_bike,03:56.5,09:08.2,Southport Ave & Waveland Ave,CHI00336,Racine Ave & Belmont Ave,CHI00411,41.94816959,-87.66398668,41.939743,-87.658865,member
76F18B82449D5EE4,electric_bike,18:29.8,34:31.1,Damen Ave & Grand Ave,CHI00417,Michigan Ave & Lake St,CHI00553,41.89239445,-87.67688513,41.886022,-87.624398,member
F62974AFC0F0726E,classic_bike,23:26.5,29:38.3,Halsted St & Roscoe St,CHI00473,Clark St & Grace St,CHI00301,41.94367,-87.64895,41.95078,-87.659172,member
D6FA0C96521E89B4,electric_bike,00:48.3,09:53.2,Wells St & Polk St,CHI00606,Kingsbury St & Erie St,CHI02028,41.87273154,-87.63351649,41.8939139,-87.6417358,member
C6C4DA2997A01CF0,electric_bike,15:00.3,21:23.9,Morgan St & Lake St*,CHI00878,Canal St & Adams St,CHI01743,41.88549171,-87.65228927,41.879255,-87.639904,member
4B0B54BB0A2BF0A5,classic_bike,49:50.7,54:46.8,Clark St & Grace St,CHI00301,Sheridan Rd & Buena Ave,CHI00468,41.95078,-87.659172,41.95848,-87.65507,member
D5442C3BF2D5EE31,classic_bike,09:51.9,28:57.3,Christiana Ave & Lawrence Ave,CHI00302,McCormick Blvd & Devon Ave,CHI01881,41.96835449,-87.71183067,41.9972,-87.71105,member
7070FE46FD3D956A,electric_bike,16:04.7,24:28.9,Noble St & Milwaukee Ave,CHI00457,LaSalle St & Illinois St,CHI00358,41.9007,-87.662607,41.890762,-87.631697,member
936BF84C3D651E5B,classic_bike,19:47.5,46:08.6,Kedzie Ave & Milwaukee Ave,CHI00378,Ogden Ave & Chicago Ave,CHI00275,41.928999,-87.70803,41.89636246,-87.65406127,member
98241A27F0E4D011,classic_bike,13:17.3,23:32.4,Southport Ave & Grace St,CHI02157,DuSable Lake Shore Dr & Belmont Ave,CHI00480,41.95155,-87.66404,41.940775,-87.639192,member
1C8162567C597BB1,electric_bike,39:23.2,49:09.1,Emerald Ave & 31st St,CHI00486,Rhodes Ave & 32nd St,CHI00328,41.838198,-87.645143,41.836208,-87.613533,member
5.12254E+15,classic_bike,28:39.1,43:56.2,Noble St & Milwaukee Ave,CHI00457,Hermitage Ave & Polk St,CHI00283,41.9007,-87.662607,41.871514,-87.669886,member
D8CDD7E2AC35276C,classic_bike,31:50.1,48:31.1,Noble St & Milwaukee Ave,CHI00457,Hermitage Ave & Polk St,CHI00283,41.9007,-87.662607,41.871514,-87.669886,member
7B44560FDA489185,electric_bike,42:40.9,45:14.7,Kedzie Ave & Milwaukee Ave,CHI00378,Richmond St & Diversey Ave,CHI00552,41.928999,-87.70803,41.93190197,-87.70119513,member
15C709E2ECE2A745,electric_bike,36:38.3,48:33.6,DuSable Lake Shore Dr & North Blvd,CHI00525,Kingsbury St & Kinzie St,CHI00299,41.911722,-87.626804,41.88917683,-87.63850577,member
68F5F1759A369B2B,classic_bike,42:23.7,07:05.3,Southport Ave & Wrightwood Ave,CHI00339,McClurg Ct & Erie St,CHI00419,41.928773,-87.663913,41.894503,-87.617854,member
482A6C8C463D3A0C,classic_bike,47:56.8,51:44.3,Southport Ave & Grace St,CHI02157,Southport Ave & Roscoe St,CHI00234,41.95155,-87.66404,41.943739,-87.66402,member
160A565F15ED4DA5,electric_bike,26:45.3,56:43.0,DuSable Lake Shore Dr & North Blvd,CHI00525,Southport Ave & Wellington Ave,CHI00236,41.911722,-87.626804,41.93577462,-87.66360015,casual
C5DB5AFF7246B5D1,classic_bike,09:46.0,13:30.4,Racine Ave & Congress Pkwy,CHI00265,May St & Taylor St,CHI00322,41.87464,-87.65703,41.869375,-87.65544,casual
63E15BCBBB4C3544,electric_bike,09:47.4,19:49.3,Stockton Dr & Wrightwood Ave,CHI00522,Halsted St & Armitage Ave,CHI02111,41.93132,-87.638742,41.91823,-87.64879,member
88EC8109C793F0C9,electric_bike,54:30.0,05:56.7,Paulina Ave & North Ave,CHI00258,N Carpenter St & W Lake St,CHI00808,41.90985465,-87.66993016,41.885586,-87.6531893,member
14D47F4BD516AF8F,electric_bike,45:41.1,54:42.8,Halsted St & 18th St,CHI00424,Wabash Ave & Cermak Rd,CHI00621,41.85750568,-87.64599144,41.852619,-87.626488,member
565A87BFBA1C7DC5,classic_bike,38:30.8,50:30.2,Clark St & Grace St,CHI00301,Lincoln Ave & Byron St,CHI01879,41.95078,-87.659172,41.952372,-87.677296,member
C9E95A648132D994,electric_bike,29:39.4,51:22.4,Clark St & Eddy St ,CHI02122,Fairbanks St & Superior St,CHI00697,41.94628,-87.65627,41.895748,-87.620104,member
278FB5AFE5A602C6,classic_bike,35:31.2,59:02.5,Stockton Dr & Wrightwood Ave,CHI00522,Wells St & Hubbard St,CHI00332,41.93132,-87.638742,41.889906,-87.634266,member
F508E47EABB96E55,classic_bike,05:03.4,26:12.7,Stockton Dr & Wrightwood Ave,CHI00522,Wells St & Hubbard St,CHI00332,41.93132,-87.638742,41.889906,-87.634266,member
DEAA57941CEF0E23,classic_bike,41:01.3,33:28.2,Lakefront Trail & Wilson Ave,CHI01209,Lakefront Trail & Wilson Ave,CHI01209,41.9668559,-87.6430926,41.9668559,-87.6430926,member
39EE2F31D859FBD9,electric_bike,54:01.4,54:28.1,Clark St & Bryn Mawr Ave,CHI00608,Clark St & Bryn Mawr Ave,CHI00608,41.983593,-87.669154,41.983593,-87.669154,member
4B6921D7F103435F,classic_bike,36:30.8,58:07.3,Halsted St & 69th St,CHI00218,Jeffery Blvd & 71st St,CHI00780,41.76906172,-87.64461358,41.76663824,-87.57645011,member
0F55C47D039DA913,electric_bike,59:40.1,59:41.1,Noble St & Milwaukee Ave,CHI00457,Noble St & Milwaukee Ave,CHI00457,41.9007,-87.662607,41.9007,-87.662607,member
224D138E8FED286A,electric_bike,37:49.2,38:38.1,The Salt Shed,CHI02100,The Salt Shed,CHI02100,41.90689,-87.65978,41.90689,-87.65978,member
E65FBBDF525151E3,electric_bike,23:21.7,29:19.9,Noble St & Milwaukee Ave,CHI00457,The Salt Shed,CHI02100,41.9007,-87.662607,41.90689,-87.65978,member
CC750B2FACB24198,electric_bike,28:16.1,40:53.3,Pine Grove Ave & Irving Park Rd,CHI00482,Pine Grove Ave & Irving Park Rd,CHI00482,41.9543646,-87.6479285,41.9543646,-87.6479285,member
D642F80B13C22368,electric_bike,50:40.6,58:39.6,Halsted St & Clybourn Ave,CHI01161,Southport Ave & Clybourn Ave,CHI00466,41.909668,-87.648128,41.9207449,-87.6636913,member
9AA2CD28555BAC6B,classic_bike,46:12.4,49:14.5,Wells St & Polk St,CHI00606,LaSalle St & Jackson Blvd,CHI00447,41.87273154,-87.63351649,41.878166,-87.631929,member
CF5507642FEECDA7,classic_bike,37:19.4,46:23.8,Hermitage Ave & Polk St,CHI00283,Racine Ave & 18th St,CHI00277,41.871514,-87.669886,41.8583996,-87.6564226,member
5B0471EF4E589E2F,classic_bike,48:51.9,12:07.6,Leavitt St & Belmont Ave,CHI00615,Lincoln Ave & Peterson Ave,CHI01868,41.939354,-87.683282,41.990267,-87.70857,member
DD44CDC21F259BF4,classic_bike,07:33.2,22:43.5,Noble St & Milwaukee Ave,CHI00457,Wabash Ave & Wacker Pl,CHI00416,41.9007,-87.662607,41.886875,-87.62603,member
CCAD950AACDACB10,classic_bike,50:01.6,07:39.4,DuSable Lake Shore Dr & North Blvd,CHI00525,Lincoln Ave & Fullerton Ave,CHI00494,41.911722,-87.626804,41.92416103,-87.64638036,member
BF00A42394EB2F66,classic_bike,04:50.6,06:52.5,Western Ave & Winnebago Ave,CHI00282,Milwaukee Ave & The 606,CHI00622,41.91552,-87.687022,41.913754,-87.6826658,member
EF9878D4ABFC3610,electric_bike,42:00.6,01:17.6,Noble St & Ohio St,CHI02103,Racine/Eddy Corral,CHI02068,41.89242,-87.66206,41.9463404,-87.6591024,member
301EA0E4CA5E4B0B,electric_bike,59:39.2,05:14.8,Richmond St & Diversey Ave,CHI00552,Logan Blvd & Elston Ave,CHI00410,41.93190197,-87.70119513,41.929465,-87.684158,member
9EFFE567DB76BA21,classic_bike,30:39.3,35:00.9,Ogden Ave & Race Ave,CHI00229,Elizabeth St & Randolph St,CHI01903,41.891795,-87.658751,41.884336,-87.658902,member
8BAA2E6D2D43A08D,electric_bike,28:46.8,35:04.9,Clark St & Grace St,CHI00301,Ravenswood Ave & Irving Park Rd,CHI00309,41.95093215,-87.65919244,41.95469,-87.67393,member
DFD720A0D78195D9,classic_bike,22:58.2,00:08.8,Wabash Ave & Wacker Pl,CHI00416,Lincoln Ave & Addison St,CHI00478,41.886875,-87.62603,41.946176,-87.673308,member
D86171464E90D7D8,classic_bike,59:39.7,10:15.2,Sheridan Rd & Irving Park Rd,CHI00304,Ravenswood Ave & Irving Park Rd,CHI00309,41.954245,-87.654406,41.95469,-87.67393,member
1E282005A7618E67,electric_bike,23:08.3,40:42.3,Broadway & Barry Ave,CHI00390,Dearborn Pkwy & Delaware Pl,CHI00306,41.93755794,-87.64403796,41.898969,-87.629912,member
701750935B81FBB8,classic_bike,56:38.8,02:23.0,Ritchie Ct & Banks St,CHI00544,Dearborn Pkwy & Delaware Pl,CHI00306,41.906866,-87.626217,41.898969,-87.629912,casual
59FC2A139374F74E,electric_bike,49:15.8,12:16.9,Milwaukee Ave & Ainslie St,CHI01942,California Ave & Granville Ave,CHI01955,41.96861,-87.76108,41.9941803,-87.6995596,member
5123F6EEB0E31423,classic_bike,25:11.8,03:29.3,Damen Ave & Grand Ave,CHI00417,Dearborn Pkwy & Delaware Pl,CHI00306,41.89239445,-87.67688513,41.898969,-87.629912,member
AC919DA9120BF8E5,electric_bike,17:51.2,31:31.1,Wells St & Polk St,CHI00606,Dearborn Pkwy & Delaware Pl,CHI00306,41.87273154,-87.63351649,41.898969,-87.629912,casual
5B11F74E3F1C21EE,electric_bike,58:48.2,05:18.3,Lincoln Ave & Roscoe St*,CHI01837,Ravenswood Ave & Irving Park Rd,CHI00309,41.94335025,-87.67066777,41.95469,-87.67393,member
BF05DC3D73855355,electric_bike,35:22.5,48:21.5,Halsted St & Wrightwood Ave,CHI00504,Dearborn Pkwy & Delaware Pl,CHI00306,41.929143,-87.649077,41.898969,-87.629912,member
E1A6E4CFB05BC6ED,electric_bike,41:48.4,49:12.9,Clark St & Eddy St ,CHI02122,Ravenswood Ave & Irving Park Rd,CHI00309,41.94628,-87.65627,41.95469,-87.67393,member
0773384FF8C5E59B,electric_bike,21:00.2,25:44.6,Wells St & Hubbard St,CHI00332,Dearborn Pkwy & Delaware Pl,CHI00306,41.889906,-87.634266,41.898969,-87.629912,member
19D33B30B797C4D3,classic_bike,31:43.4,44:37.0,Jefferson St & Monroe St,CHI00513,Dearborn Pkwy & Delaware Pl,CHI00306,41.88032963,-87.64274597,41.898969,-87.629912,casual
