ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual,ride_length,day_of_the_week,month
5AE6117B73EB1B9F,electric_bike,00:37.4,03:37.7,Peoria St & Kinzie St,CHI02098,Peoria St & Kinzie St,CHI02098,41.889,-87.6497,41.889,-87.6497,member,0:03:00,7,9
855F59A1C10911BA,classic_bike,35:15.4,37:12.6,Campbell Ave & Montrose Ave,CHI00214,Campbell Ave & Montrose Ave,CHI00214,41.9615,-87.6912,41.9615,-87.6912,member,2:01:57,6,9
56103827A606BE8C,electric_bike,31:33.9,33:44.6,Morgan Ave & 14th Pl,CHI00261,Morgan Ave & 14th Pl,CHI00261,41.8624,-87.6511,41.8624,-87.6511,member,0:02:11,5,9
3711F9409437A7F3,electric_bike,19:41.8,30:28.5,California Ave & Milwaukee Ave,CHI00307,California Ave & Milwaukee Ave,CHI00307,41.9227,-87.6972,41.9227,-87.6972,member,1:10:47,4,9
844C54CA283291FE,electric_bike,24:45.4,32:01.3,Kedzie Ave & Lake St,CHI00528,California Ave & Division St,CHI00340,41.8846,-87.7063,41.903,-87.6975,member,0:07:16,2,9
0434F2410510BE90,electric_bike,31:58.4,33:11.4,Campbell Ave & Montrose Ave,CHI00214,Campbell Ave & Montrose Ave,CHI00214,41.9615,-87.6912,41.9615,-87.6912,member,0:01:13,2,9
F7F208593F7D0466,electric_bike,40:25.4,55:44.8,California Ave & Milwaukee Ave,CHI00307,California Ave & Milwaukee Ave,CHI00307,41.9227,-87.6972,41.9227,-87.6972,member,0:15:19,1,9
4B58E314C8723D96,classic_bike,33:35.1,41:09.7,California Ave & Division St,CHI00340,California Ave & Milwaukee Ave,CHI00307,41.903,-87.6975,41.9227,-87.6972,member,0:07:35,6,9
6C5416BA7DA98B77,classic_bike,35:52.5,51:45.9,Campbell Ave & Montrose Ave,CHI00214,Western Ave & Roscoe St,CHI00614,41.9615,-87.6912,41.943,-87.6873,member,0:15:53,6,9
C0284F3DAD06BF7F,electric_bike,32:03.5,33:14.8,Milwaukee Ave & Fullerton Ave,CHI02075,California Ave & Milwaukee Ave,CHI00307,41.9247,-87.7006,41.9227,-87.6972,member,0:01:11,5,9
FBBDE525D7FC505A,electric_bike,35:11.3,00:09.3,California Ave & Division St,CHI00340,California Ave & Division St,CHI00340,41.903,-87.6975,41.903,-87.6975,member,0:24:58,6,9
276ECC5A7C594AE1,electric_bike,09:17.7,21:53.8,California Ave & Division St,CHI00340,California Ave & Division St,CHI00340,41.903,-87.6975,41.903,-87.6975,member,0:12:36,6,9
C8388D8EC63C6F7D,electric_bike,11:39.1,13:47.0,California Ave & Milwaukee Ave,CHI00307,Milwaukee Ave & Fullerton Ave,CHI02075,41.9227,-87.6972,41.9247,-87.7006,member,0:02:08,4,9
CEB687D835B3D5BC,electric_bike,55:33.4,55:35.7,California Ave & Milwaukee Ave,CHI00307,California Ave & Milwaukee Ave,CHI00307,41.9227,-87.6972,41.9227,-87.6972,member,0:00:02,4,9
998D37512E7C664B,electric_bike,49:06.5,59:29.0,Milwaukee Ave & Fullerton Ave,CHI02075,California Ave & Division St,CHI00340,41.9247,-87.7006,41.903,-87.6975,member,0:10:22,4,9
578D5C16FD409884,electric_bike,30:24.5,41:34.6,California Ave & Division St,CHI00340,Milwaukee Ave & Fullerton Ave,CHI02075,41.903,-87.6975,41.9247,-87.7006,member,0:11:10,5,9
3258E6A9F34EFC99,electric_bike,16:29.3,23:51.0,California Ave & Milwaukee Ave,CHI00307,California Ave & Division St,CHI00340,41.9227,-87.6972,41.903,-87.6975,member,0:07:22,5,9
780E5476CBE2887A,classic_bike,59:03.9,01:21.6,Morgan Ave & 14th Pl,CHI00261,Morgan Ave & 14th Pl,CHI00261,41.8624,-87.6511,41.8624,-87.6511,member,0:02:18,7,9
7B5223C889FF6315,electric_bike,32:05.8,32:38.7,Wood St & Chicago Ave,CHI01183,Wood St & Chicago Ave,CHI01183,41.8956,-87.6721,41.8956,-87.6721,member,0:00:33,5,9
F9CEA3E6020A7FE1,classic_bike,46:22.8,48:09.6,Milwaukee Ave & Fullerton Ave,CHI02075,California Ave & Milwaukee Ave,CHI00307,41.9247,-87.7006,41.9227,-87.6972,member,0:01:47,2,9
A35A0712AB7D837B,electric_bike,40:49.6,49:06.4,Peoria St & Kinzie St,CHI02098,Peoria St & Kinzie St,CHI02098,41.889,-87.6497,41.889,-87.6497,casual,0:08:17,4,9
2958C30ADE2105F7,electric_bike,47:07.5,08:26.4,California Ave & Milwaukee Ave,CHI00307,California Ave & Milwaukee Ave,CHI00307,41.9227,-87.6972,41.9227,-87.6972,member,0:21:19,3,9
CD5D199BDED6FCAA,electric_bike,50:23.1,58:58.7,Kedzie Ave & Lake St,CHI00528,California Ave & Division St,CHI00340,41.8848,-87.7063,41.903,-87.6975,member,0:08:36,4,9
89AC1E704B064B29,classic_bike,33:38.4,15:44.3,Morgan Ave & 14th Pl,CHI00261,Morgan Ave & 14th Pl,CHI00261,41.8624,-87.6511,41.8624,-87.6511,member,0:42:06,1,9
E4E196A985C33BF8,classic_bike,13:46.4,22:42.9,California Ave & Division St,CHI00340,California Ave & Milwaukee Ave,CHI00307,41.903,-87.6975,41.9227,-87.6972,member,0:08:57,2,9
A9B3E3D10CDB5E62,electric_bike,41:09.1,41:26.2,Public Rack - Wentworth Park,CHI01663,Public Rack - Wentworth Park,CHI01663,41.7888,-87.7796,41.7888,-87.7796,member,0:00:17,2,9
5B78810131EAED01,electric_bike,40:24.1,40:38.7,Public Rack - Wentworth Park,CHI01663,Public Rack - Wentworth Park,CHI01663,41.7888,-87.7796,41.7888,-87.7796,member,0:00:15,2,9
3E72C178A422D562,electric_bike,39:36.9,39:55.7,Public Rack - Wentworth Park,CHI01663,Public Rack - Wentworth Park,CHI01663,41.7888,-87.7796,41.7888,-87.7796,member,0:00:19,1,9
746880A9A1CD1B25,electric_bike,57:21.5,07:11.1,California Ave & Division St,CHI00340,California Ave & Milwaukee Ave,CHI00307,41.903,-87.6975,41.9227,-87.6972,member,0:09:50,3,9
13B5FE4A7BBABE1B,electric_bike,14:48.4,21:50.7,California Ave & Milwaukee Ave,CHI00307,California Ave & Division St,CHI00340,41.9227,-87.6972,41.903,-87.6975,member,0:07:02,5,9
1F464CAB99A60417,electric_bike,07:09.4,08:27.1,Morgan Ave & 14th Pl,CHI00261,Morgan Ave & 14th Pl,CHI00261,41.8624,-87.6511,41.8624,-87.6511,member,0:01:18,6,9
ED2A53B5E29791E4,classic_bike,26:40.9,37:55.2,Morgan Ave & 14th Pl,CHI00261,Morgan Ave & 14th Pl,CHI00261,41.8624,-87.6511,41.8624,-87.6511,member,0:11:14,1,9
F3DCDAF9BBDCFB24,electric_bike,46:30.1,16:13.7,California Ave & Milwaukee Ave,CHI00307,California Ave & Milwaukee Ave,CHI00307,41.9227,-87.6972,41.9227,-87.6972,member,0:29:44,1,9
B450368095213E08,classic_bike,44:47.7,53:52.2,California Ave & Milwaukee Ave,CHI00307,California Ave & Milwaukee Ave,CHI00307,41.9227,-87.6972,41.9227,-87.6972,member,0:09:05,7,9
A255BBBB04C02C2F,electric_bike,47:52.9,04:47.3,California Ave & Milwaukee Ave,CHI00307,California Ave & Milwaukee Ave,CHI00307,41.9227,-87.6972,41.9227,-87.6972,member,0:16:54,6,9
097BB078793066BA,classic_bike,35:51.2,43:25.6,Morgan Ave & 14th Pl,CHI00261,Morgan Ave & 14th Pl,CHI00261,41.8624,-87.6511,41.8624,-87.6511,member,0:07:34,3,9
F07CC81B184C0B3E,electric_bike,53:44.6,55:56.2,California Ave & Division St,CHI00340,California Ave & Division St,CHI00340,41.903,-87.6975,41.903,-87.6975,member,0:02:12,2,9
E9F0E04B819C6A78,classic_bike,08:48.7,25:48.6,California Ave & Division St,CHI00340,California Ave & Division St,CHI00340,41.903,-87.6975,41.903,-87.6975,member,0:17:00,7,9
0901352812DDC352,electric_bike,12:58.6,13:11.2,California Ave & Milwaukee Ave,CHI00307,California Ave & Milwaukee Ave,CHI00307,41.9227,-87.6972,41.9227,-87.6972,member,0:00:13,5,9
98E365EB52559BBF,electric_bike,38:55.5,19:44.5,Morgan Ave & 14th Pl,CHI00261,Morgan Ave & 14th Pl,CHI00261,41.8624,-87.6511,41.8624,-87.6511,member,0:40:49,4,9
BA643F1C21D8F712,electric_bike,09:27.1,10:01.3,California Ave & Division St,CHI00340,California Ave & Division St,CHI00340,41.903,-87.6975,41.903,-87.6975,member,0:00:34,1,9
9A66AA16AEC24091,classic_bike,44:44.3,47:16.6,Milwaukee Ave & Fullerton Ave,CHI02075,California Ave & Milwaukee Ave,CHI00307,41.9247,-87.7006,41.9227,-87.6972,member,0:02:32,4,9
D3A5F839C98331DA,classic_bike,39:19.5,58:32.4,Campbell Ave & Montrose Ave,CHI00214,Campbell Ave & Montrose Ave,CHI00214,41.9615,-87.6912,41.9615,-87.6912,member,2:19:13,4,9
8C3C6B268E5FF4AC,classic_bike,49:58.9,04:09.2,Western Ave & Roscoe St,CHI00614,Campbell Ave & Montrose Ave,CHI00214,41.943,-87.6873,41.9615,-87.6912,member,0:14:10,1,9
F6C0C9B3248A264B,classic_bike,11:50.8,20:19.8,California Ave & Division St,CHI00340,California Ave & Milwaukee Ave,CHI00307,41.903,-87.6975,41.9227,-87.6972,member,0:08:29,4,9
531F65CCBBB95E66,electric_bike,33:32.0,34:21.9,Morgan Ave & 14th Pl,CHI00261,Morgan Ave & 14th Pl,CHI00261,41.8624,-87.6511,41.8624,-87.6511,member,0:00:50,1,9
02D292CCA8B53298,electric_bike,15:59.8,16:25.9,California Ave & Division St,CHI00340,California Ave & Division St,CHI00340,41.903,-87.6975,41.903,-87.6975,member,0:00:26,6,9
944B044D40FFF0D8,electric_bike,36:35.3,42:42.4,California Ave & Division St,CHI00340,California Ave & Milwaukee Ave,CHI00307,41.903,-87.6975,41.9227,-87.6972,member,0:06:07,6,9
58C7CB0105D19500,classic_bike,43:36.6,03:00.3,Milwaukee Ave & Fullerton Ave,CHI02075,Milwaukee Ave & Fullerton Ave,CHI02075,41.9247,-87.7006,41.9247,-87.7006,member,0:19:24,4,9
3E7C60D5D780BA11,electric_bike,28:27.0,52:10.0,DuSable Museum,CHI00586,Cottage Grove Ave & 51st St,CHI00502,41.7916,-87.6079,41.803,-87.6066,member,0:23:43,4,9
B1B463DFAA8A6904,electric_bike,03:08.6,58:36.6,Cottage Grove Ave & 51st St,CHI00502,Cottage Grove Ave & 51st St,CHI00502,41.803,-87.6066,41.803,-87.6066,member,0:55:28,4,9
8B4DF6C4A5E173CD,electric_bike,52:56.5,02:30.9,Cottage Grove Ave & 51st St,CHI00502,Cottage Grove Ave & 51st St,CHI00502,41.803,-87.6066,41.803,-87.6066,member,0:09:34,4,9
117EA59034E0EC90,classic_bike,43:11.8,03:05.4,Milwaukee Ave & Fullerton Ave,CHI02075,Milwaukee Ave & Fullerton Ave,CHI02075,41.9247,-87.7006,41.9247,-87.7006,member,0:19:54,2,9
4D2E26513F38A8D9,classic_bike,46:31.5,17:58.2,Campbell Ave & Montrose Ave,CHI00214,Campbell Ave & Montrose Ave,CHI00214,41.9615,-87.6912,41.9615,-87.6912,member,0:31:27,7,9
A80F6F083EC4BF92,classic_bike,03:05.4,16:11.8,California Ave & Division St,CHI00340,Wood St & Chicago Ave,CHI01183,41.903,-87.6975,41.8956,-87.6721,member,0:13:06,4,9
38D538E86A179722,electric_bike,50:04.8,59:26.8,Milwaukee Ave & Fullerton Ave,CHI02075,California Ave & Division St,CHI00340,41.9247,-87.7006,41.903,-87.6975,member,0:09:22,4,9
EC6EF0DD89430A7A,electric_bike,30:35.5,41:32.1,California Ave & Division St,CHI00340,Milwaukee Ave & Fullerton Ave,CHI02075,41.903,-87.6975,41.9247,-87.7006,member,0:10:57,2,9
609C006B07AFEDA0,electric_bike,03:48.0,04:44.4,California Ave & Division St,CHI00340,California Ave & Division St,CHI00340,41.903,-87.6975,41.903,-87.6975,member,0:00:56,1,9
C149188B6604BFA2,electric_bike,39:24.2,57:01.9,California Ave & Milwaukee Ave,CHI00307,California Ave & Division St,CHI00340,41.9227,-87.6972,41.903,-87.6975,casual,0:17:38,3,9
E763F72D47241683,classic_bike,40:06.2,49:41.2,California Ave & Division St,CHI00340,California Ave & Milwaukee Ave,CHI00307,41.903,-87.6975,41.9227,-87.6972,member,0:09:35,1,9
DE231FF950083436,electric_bike,44:14.5,01:57.8,Campbell Ave & Montrose Ave,CHI00214,Milwaukee Ave & Fullerton Ave,CHI02075,41.9615,-87.6912,41.9247,-87.7006,member,0:17:43,1,9
8DF514D78149199F,electric_bike,42:57.4,45:36.3,Milwaukee Ave & Fullerton Ave,CHI02075,California Ave & Milwaukee Ave,CHI00307,41.9247,-87.7006,41.9227,-87.6972,member,0:02:39,7,9
A71DEEE9132DF932,electric_bike,06:47.0,09:25.0,California Ave & Milwaukee Ave,CHI00307,California Ave & Milwaukee Ave,CHI00307,41.9227,-87.6972,41.9227,-87.6972,member,0:02:38,3,9
5B2E45DF8DE40AF2,classic_bike,47:51.4,14:21.6,Morgan Ave & 14th Pl,CHI00261,Morgan Ave & 14th Pl,CHI00261,41.8624,-87.6511,41.8624,-87.6511,member,0:26:30,6,9
89053A7135DDC1CE,classic_bike,49:47.2,06:48.6,Milwaukee Ave & Fullerton Ave,CHI02075,Milwaukee Ave & Fullerton Ave,CHI02075,41.9247,-87.7006,41.9247,-87.7006,casual,0:17:01,2,9
C51C88912E48275B,electric_bike,17:53.5,21:22.0,DuSable Museum,CHI00586,DuSable Museum,CHI00586,41.7916,-87.6079,41.7916,-87.6079,member,0:03:29,4,9
17155D999E3CE519,electric_bike,37:19.7,52:32.4,California Ave & Milwaukee Ave,CHI00307,California Ave & Milwaukee Ave,CHI00307,41.9227,-87.6972,41.9227,-87.6972,member,0:15:13,1,9
F9B26486B4CB91EC,electric_bike,01:27.8,01:36.3,Campbell Ave & Montrose Ave,CHI00214,Campbell Ave & Montrose Ave,CHI00214,41.9615,-87.6912,41.9615,-87.6912,member,0:00:09,2,9
5AB693B82472A1F8,electric_bike,18:52.5,19:41.0,Milwaukee Ave & Fullerton Ave,CHI02075,Milwaukee Ave & Fullerton Ave,CHI02075,41.9247,-87.7006,41.9247,-87.7006,member,0:00:48,1,9
E1B7357DBBAF81FA,electric_bike,27:42.4,28:41.8,Peoria St & Kinzie St,CHI02098,Peoria St & Kinzie St,CHI02098,41.889,-87.6497,41.889,-87.6497,member,0:00:59,1,9
D3810BC481B7CD16,classic_bike,18:02.4,39:05.8,Wood St & Chicago Ave,CHI01183,Wood St & Chicago Ave,CHI01183,41.8956,-87.6721,41.8956,-87.6721,member,0:21:03,7,9
DC9015786445856A,electric_bike,54:18.6,11:48.4,Campbell Ave & Montrose Ave,CHI00214,California Ave & Milwaukee Ave,CHI00307,41.9615,-87.6912,41.9227,-87.6972,member,0:17:30,6,9
3877C605B61D3A57,electric_bike,01:24.0,12:25.9,Milwaukee Ave & Fullerton Ave,CHI02075,Milwaukee Ave & Fullerton Ave,CHI02075,41.9247,-87.7006,41.9247,-87.7006,member,0:11:02,7,9
C5A9B0432E4376C7,classic_bike,19:01.0,21:39.7,Milwaukee Ave & Fullerton Ave,CHI02075,California Ave & Milwaukee Ave,CHI00307,41.9247,-87.7006,41.9227,-87.6972,member,0:02:39,5,9
D32A03E77772259B,classic_bike,00:25.5,16:48.4,Milwaukee Ave & Fullerton Ave,CHI02075,Milwaukee Ave & Fullerton Ave,CHI02075,41.9247,-87.7006,41.9247,-87.7006,member,0:16:23,4,9
8F4511BDBF639DF5,classic_bike,45:44.7,06:42.9,Milwaukee Ave & Fullerton Ave,CHI02075,Milwaukee Ave & Fullerton Ave,CHI02075,41.9247,-87.7006,41.9247,-87.7006,member,0:20:58,5,9
AD15F399B83D281B,electric_bike,41:00.7,47:53.4,Kedzie Ave & Lake St,CHI00528,California Ave & Division St,CHI00340,41.8846,-87.7063,41.903,-87.6975,casual,0:06:53,5,9
F19E0D3A883E5DF1,electric_bike,35:38.7,36:31.5,Wood St & Chicago Ave,CHI01183,Wood St & Chicago Ave,CHI01183,41.8956,-87.6721,41.8956,-87.6721,casual,0:00:53,2,9
9F5D5EE06EB87767,electric_bike,50:35.1,50:51.4,Peoria St & Kinzie St,CHI02098,Peoria St & Kinzie St,CHI02098,41.889,-87.6497,41.889,-87.6497,casual,0:00:16,2,9
AD90478EFA5FAA7B,classic_bike,37:23.3,00:37.3,Campbell Ave & Montrose Ave,CHI00214,California Ave & Milwaukee Ave,CHI00307,41.9615,-87.6912,41.9227,-87.6972,casual,0:23:14,2,9
A6F7D4BF14D099B5,classic_bike,33:24.5,48:45.1,Morgan Ave & 14th Pl,CHI00261,Morgan Ave & 14th Pl,CHI00261,41.8624,-87.6511,41.8624,-87.6511,casual,0:15:21,2,9
421D7BFC199C22FE,electric_bike,10:35.2,16:33.3,California Ave & Division St,CHI00340,California Ave & Milwaukee Ave,CHI00307,41.903,-87.6975,41.9227,-87.6972,casual,0:05:58,2,9
F8297E8C2D74DA9C,classic_bike,40:49.3,11:10.1,Burnham Greenway & 105th St,CHI00863,Burnham Greenway & 105th St,CHI00863,41.7046,-87.5282,41.7046,-87.5282,casual,0:30:21,1,9
3B3A5280F7575A2E,classic_bike,25:34.0,27:21.4,Chicago State University,CHI00767,Chicago State University,CHI00767,41.719,-87.6083,41.719,-87.6083,casual,0:01:47,1,9
DD6C8D917BCF9220,electric_bike,11:08.9,20:48.0,Chicago State University,CHI00767,Chicago State University,CHI00767,41.719,-87.6083,41.719,-87.6083,casual,0:09:39,1,9
27022B75245D456D,classic_bike,21:13.2,34:36.3,Richmond St & Lincoln Ave,CHI01865,Richmond St & Lincoln Ave,CHI01865,41.9881,-87.7032,41.9881,-87.7032,casual,0:13:23,6,9
B8DD6AECC8BF691B,classic_bike,35:45.1,42:48.9,Morgan Ave & 14th Pl,CHI00261,Morgan Ave & 14th Pl,CHI00261,41.8624,-87.6511,41.8624,-87.6511,member,0:07:04,1,9
F721704B07B82C16,classic_bike,00:27.0,18:11.2,Wood St & Chicago Ave,CHI01183,Milwaukee Ave & Fullerton Ave,CHI02075,41.8956,-87.6721,41.9247,-87.7006,member,0:17:44,5,9
EE66EF99D238F3BE,classic_bike,29:00.1,44:10.6,Campbell Ave & Montrose Ave,CHI00214,Campbell Ave & Montrose Ave,CHI00214,41.9615,-87.6912,41.9615,-87.6912,member,1:15:10,6,9
69D9F7D9843C7A5E,electric_bike,10:58.9,11:45.9,Peoria St & Kinzie St,CHI02098,Peoria St & Kinzie St,CHI02098,41.889,-87.6497,41.889,-87.6497,member,0:00:47,7,9
D585FEF6B319864D,electric_bike,47:55.3,54:42.7,California Ave & Milwaukee Ave,CHI00307,California Ave & Division St,CHI00340,41.9227,-87.6972,41.903,-87.6975,member,0:06:47,5,9
965D0228C66893F7,electric_bike,33:52.6,42:52.0,California Ave & Milwaukee Ave,CHI00307,California Ave & Milwaukee Ave,CHI00307,41.9227,-87.6972,41.9227,-87.6972,member,0:08:59,3,9
D683F63ADFED7986,electric_bike,32:28.8,38:11.9,California Ave & Milwaukee Ave,CHI00307,California Ave & Division St,CHI00340,41.9227,-87.6972,41.903,-87.6975,member,0:05:43,2,9
43B0893EF3CFC4A2,electric_bike,22:29.5,46:32.0,California Ave & Milwaukee Ave,CHI00307,California Ave & Milwaukee Ave,CHI00307,41.9227,-87.6972,41.9227,-87.6972,member,0:24:02,2,9
955559B2CE619C5E,electric_bike,17:05.7,17:55.3,California Ave & Division St,CHI00340,California Ave & Division St,CHI00340,41.903,-87.6975,41.903,-87.6975,member,0:00:50,3,9
0CBD23A188681AD0,electric_bike,52:48.9,09:24.8,California Ave & Milwaukee Ave,CHI00307,California Ave & Milwaukee Ave,CHI00307,41.9227,-87.6972,41.9227,-87.6972,member,0:16:36,6,9
60322086AFF5868E,electric_bike,42:45.4,48:44.8,California Ave & Milwaukee Ave,CHI00307,California Ave & Division St,CHI00340,41.9227,-87.6972,41.903,-87.6975,member,0:05:59,6,9
C4776483BA225367,electric_bike,57:34.1,02:57.5,California Ave & Division St,CHI00340,California Ave & Milwaukee Ave,CHI00307,41.903,-87.6975,41.9227,-87.6972,member,0:05:23,2,9
A2C8963701B12D31,electric_bike,44:16.5,01:54.7,California Ave & Division St,CHI00340,California Ave & Division St,CHI00340,41.903,-87.6975,41.903,-87.6975,member,0:17:38,3,9
